BFS_NR;GEBIET_NAME;THEMA_NAME;SET_NAME;SUBSET_NAME;INDIKATOR_ID;INDIKATOR_NAME;INDIKATOR_JAHR;INDIKATOR_VALUE;EINHEIT_KURZ;EINHEIT_LANG;
1721;Wahlkreis St.Gallen;Bevölkerung;Bevölkerungsbestand;null;2;Ständige Wohnbevölkerung [Pers.];2015;121722;Pers.;Personen;
1721;Wahlkreis St.Gallen;Bevölkerung;Bevölkerungsbestand;null;2;Ständige Wohnbevölkerung [Pers.];2016;121981;Pers.;Personen;
1721;Wahlkreis St.Gallen;Bevölkerung;Bevölkerungsbestand;null;2;Ständige Wohnbevölkerung [Pers.];2017;122101;Pers.;Personen;
1721;Wahlkreis St.Gallen;Bevölkerung;Bevölkerungsbestand;null;2;Ständige Wohnbevölkerung [Pers.];2018;122419;Pers.;Personen;
1721;Wahlkreis St.Gallen;Bevölkerung;Bevölkerungsbestand;null;2;Ständige Wohnbevölkerung [Pers.];2019;122712;Pers.;Personen;
1721;Wahlkreis St.Gallen;Bevölkerung;Bevölkerungsbestand;null;2;Ständige Wohnbevölkerung [Pers.];2020;122903;Pers.;Personen;
1721;Wahlkreis St.Gallen;Bevölkerung;Bevölkerungsbestand;null;2;Ständige Wohnbevölkerung [Pers.];2021;123274;Pers.;Personen;
1721;Wahlkreis St.Gallen;Bevölkerung;Bevölkerungsbestand;null;2;Ständige Wohnbevölkerung [Pers.];2022;124247;Pers.;Personen;
1721;Wahlkreis St.Gallen;Bevölkerung;Bevölkerungsbestand;null;2;Ständige Wohnbevölkerung [Pers.];2023;126115;Pers.;Personen;
1722;Wahlkreis Rorschach;Bevölkerung;Bevölkerungsbestand;null;2;Ständige Wohnbevölkerung [Pers.];1981;34464;Pers.;Personen;
1722;Wahlkreis Rorschach;Bevölkerung;Bevölkerungsbestand;null;2;Ständige Wohnbevölkerung [Pers.];1982;34533;Pers.;Personen;
1722;Wahlkreis Rorschach;Bevölkerung;Bevölkerungsbestand;null;2;Ständige Wohnbevölkerung [Pers.];1983;34790;Pers.;Personen;
1722;Wahlkreis Rorschach;Bevölkerung;Bevölkerungsbestand;null;2;Ständige Wohnbevölkerung [Pers.];1984;34954;Pers.;Personen;
1722;Wahlkreis Rorschach;Bevölkerung;Bevölkerungsbestand;null;2;Ständige Wohnbevölkerung [Pers.];1985;35166;Pers.;Personen;
1722;Wahlkreis Rorschach;Bevölkerung;Bevölkerungsbestand;null;2;Ständige Wohnbevölkerung [Pers.];1986;35550;Pers.;Personen;
1722;Wahlkreis Rorschach;Bevölkerung;Bevölkerungsbestand;null;2;Ständige Wohnbevölkerung [Pers.];1987;35761;Pers.;Personen;
1722;Wahlkreis Rorschach;Bevölkerung;Bevölkerungsbestand;null;2;Ständige Wohnbevölkerung [Pers.];1988;36067;Pers.;Personen;
1722;Wahlkreis Rorschach;Bevölkerung;Bevölkerungsbestand;null;2;Ständige Wohnbevölkerung [Pers.];1989;36430;Pers.;Personen;
1722;Wahlkreis Rorschach;Bevölkerung;Bevölkerungsbestand;null;2;Ständige Wohnbevölkerung [Pers.];1990;36759;Pers.;Personen;
1722;Wahlkreis Rorschach;Bevölkerung;Bevölkerungsbestand;null;2;Ständige Wohnbevölkerung [Pers.];1991;37707;Pers.;Personen;
1722;Wahlkreis Rorschach;Bevölkerung;Bevölkerungsbestand;null;2;Ständige Wohnbevölkerung [Pers.];1992;37848;Pers.;Personen;
1722;Wahlkreis Rorschach;Bevölkerung;Bevölkerungsbestand;null;2;Ständige Wohnbevölkerung [Pers.];1993;37987;Pers.;Personen;
1722;Wahlkreis Rorschach;Bevölkerung;Bevölkerungsbestand;null;2;Ständige Wohnbevölkerung [Pers.];1994;38037;Pers.;Personen;
1722;Wahlkreis Rorschach;Bevölkerung;Bevölkerungsbestand;null;2;Ständige Wohnbevölkerung [Pers.];1995;37905;Pers.;Personen;
1722;Wahlkreis Rorschach;Bevölkerung;Bevölkerungsbestand;null;2;Ständige Wohnbevölkerung [Pers.];1996;37989;Pers.;Personen;
1722;Wahlkreis Rorschach;Bevölkerung;Bevölkerungsbestand;null;2;Ständige Wohnbevölkerung [Pers.];1997;37870;Pers.;Personen;
1722;Wahlkreis Rorschach;Bevölkerung;Bevölkerungsbestand;null;2;Ständige Wohnbevölkerung [Pers.];1998;38167;Pers.;Personen;
1722;Wahlkreis Rorschach;Bevölkerung;Bevölkerungsbestand;null;2;Ständige Wohnbevölkerung [Pers.];1999;38387;Pers.;Personen;
1722;Wahlkreis Rorschach;Bevölkerung;Bevölkerungsbestand;null;2;Ständige Wohnbevölkerung [Pers.];2000;38527;Pers.;Personen;
1722;Wahlkreis Rorschach;Bevölkerung;Bevölkerungsbestand;null;2;Ständige Wohnbevölkerung [Pers.];2001;39146;Pers.;Personen;
1722;Wahlkreis Rorschach;Bevölkerung;Bevölkerungsbestand;null;2;Ständige Wohnbevölkerung [Pers.];2002;39426;Pers.;Personen;
1722;Wahlkreis Rorschach;Bevölkerung;Bevölkerungsbestand;null;2;Ständige Wohnbevölkerung [Pers.];2003;39583;Pers.;Personen;
1722;Wahlkreis Rorschach;Bevölkerung;Bevölkerungsbestand;null;2;Ständige Wohnbevölkerung [Pers.];2004;39709;Pers.;Personen;
1722;Wahlkreis Rorschach;Bevölkerung;Bevölkerungsbestand;null;2;Ständige Wohnbevölkerung [Pers.];2005;39623;Pers.;Personen;
1722;Wahlkreis Rorschach;Bevölkerung;Bevölkerungsbestand;null;2;Ständige Wohnbevölkerung [Pers.];2006;39601;Pers.;Personen;
1722;Wahlkreis Rorschach;Bevölkerung;Bevölkerungsbestand;null;2;Ständige Wohnbevölkerung [Pers.];2007;40144;Pers.;Personen;
1722;Wahlkreis Rorschach;Bevölkerung;Bevölkerungsbestand;null;2;Ständige Wohnbevölkerung [Pers.];2008;40454;Pers.;Personen;
1722;Wahlkreis Rorschach;Bevölkerung;Bevölkerungsbestand;null;2;Ständige Wohnbevölkerung [Pers.];2009;40840;Pers.;Personen;
1722;Wahlkreis Rorschach;Bevölkerung;Bevölkerungsbestand;null;2;Ständige Wohnbevölkerung [Pers.];2010;41047;Pers.;Personen;
1722;Wahlkreis Rorschach;Bevölkerung;Bevölkerungsbestand;null;2;Ständige Wohnbevölkerung [Pers.];2011;41275;Pers.;Personen;
1722;Wahlkreis Rorschach;Bevölkerung;Bevölkerungsbestand;null;2;Ständige Wohnbevölkerung [Pers.];2012;41585;Pers.;Personen;
1722;Wahlkreis Rorschach;Bevölkerung;Bevölkerungsbestand;null;2;Ständige Wohnbevölkerung [Pers.];2013;41910;Pers.;Personen;
1722;Wahlkreis Rorschach;Bevölkerung;Bevölkerungsbestand;null;2;Ständige Wohnbevölkerung [Pers.];2014;42124;Pers.;Personen;
1722;Wahlkreis Rorschach;Bevölkerung;Bevölkerungsbestand;null;2;Ständige Wohnbevölkerung [Pers.];2015;42266;Pers.;Personen;
1722;Wahlkreis Rorschach;Bevölkerung;Bevölkerungsbestand;null;2;Ständige Wohnbevölkerung [Pers.];2016;42404;Pers.;Personen;
1722;Wahlkreis Rorschach;Bevölkerung;Bevölkerungsbestand;null;2;Ständige Wohnbevölkerung [Pers.];2017;42604;Pers.;Personen;
1722;Wahlkreis Rorschach;Bevölkerung;Bevölkerungsbestand;null;2;Ständige Wohnbevölkerung [Pers.];2018;43142;Pers.;Personen;
1722;Wahlkreis Rorschach;Bevölkerung;Bevölkerungsbestand;null;2;Ständige Wohnbevölkerung [Pers.];2019;43490;Pers.;Personen;
1722;Wahlkreis Rorschach;Bevölkerung;Bevölkerungsbestand;null;2;Ständige Wohnbevölkerung [Pers.];2020;43928;Pers.;Personen;
1722;Wahlkreis Rorschach;Bevölkerung;Bevölkerungsbestand;null;2;Ständige Wohnbevölkerung [Pers.];2021;44146;Pers.;Personen;
1722;Wahlkreis Rorschach;Bevölkerung;Bevölkerungsbestand;null;2;Ständige Wohnbevölkerung [Pers.];2022;44676;Pers.;Personen;
1722;Wahlkreis Rorschach;Bevölkerung;Bevölkerungsbestand;null;2;Ständige Wohnbevölkerung [Pers.];2023;45317;Pers.;Personen;
1723;Wahlkreis Rheintal;Bevölkerung;Bevölkerungsbestand;null;2;Ständige Wohnbevölkerung [Pers.];1981;50821;Pers.;Personen;
1723;Wahlkreis Rheintal;Bevölkerung;Bevölkerungsbestand;null;2;Ständige Wohnbevölkerung [Pers.];1982;51353;Pers.;Personen;
1723;Wahlkreis Rheintal;Bevölkerung;Bevölkerungsbestand;null;2;Ständige Wohnbevölkerung [Pers.];1983;51615;Pers.;Personen;
1723;Wahlkreis Rheintal;Bevölkerung;Bevölkerungsbestand;null;2;Ständige Wohnbevölkerung [Pers.];1984;51912;Pers.;Personen;
1723;Wahlkreis Rheintal;Bevölkerung;Bevölkerungsbestand;null;2;Ständige Wohnbevölkerung [Pers.];1985;52237;Pers.;Personen;
1723;Wahlkreis Rheintal;Bevölkerung;Bevölkerungsbestand;null;2;Ständige Wohnbevölkerung [Pers.];1986;52273;Pers.;Personen;
1723;Wahlkreis Rheintal;Bevölkerung;Bevölkerungsbestand;null;2;Ständige Wohnbevölkerung [Pers.];1987;52527;Pers.;Personen;
1723;Wahlkreis Rheintal;Bevölkerung;Bevölkerungsbestand;null;2;Ständige Wohnbevölkerung [Pers.];1988;53072;Pers.;Personen;
1723;Wahlkreis Rheintal;Bevölkerung;Bevölkerungsbestand;null;2;Ständige Wohnbevölkerung [Pers.];1989;53581;Pers.;Personen;
1723;Wahlkreis Rheintal;Bevölkerung;Bevölkerungsbestand;null;2;Ständige Wohnbevölkerung [Pers.];1990;54404;Pers.;Personen;
1723;Wahlkreis Rheintal;Bevölkerung;Bevölkerungsbestand;null;2;Ständige Wohnbevölkerung [Pers.];1991;56782;Pers.;Personen;
1723;Wahlkreis Rheintal;Bevölkerung;Bevölkerungsbestand;null;2;Ständige Wohnbevölkerung [Pers.];1992;57862;Pers.;Personen;
1723;Wahlkreis Rheintal;Bevölkerung;Bevölkerungsbestand;null;2;Ständige Wohnbevölkerung [Pers.];1993;58609;Pers.;Personen;
1723;Wahlkreis Rheintal;Bevölkerung;Bevölkerungsbestand;null;2;Ständige Wohnbevölkerung [Pers.];1994;59324;Pers.;Personen;
1723;Wahlkreis Rheintal;Bevölkerung;Bevölkerungsbestand;null;2;Ständige Wohnbevölkerung [Pers.];1995;60130;Pers.;Personen;
1723;Wahlkreis Rheintal;Bevölkerung;Bevölkerungsbestand;null;2;Ständige Wohnbevölkerung [Pers.];1996;60535;Pers.;Personen;
