BFS_NR;GEBIET_NAME;THEMA_NAME;SET_NAME;SUBSET_NAME;INDIKATOR_ID;INDIKATOR_NAME;INDIKATOR_JAHR;INDIKATOR_VALUE;EINHEIT_KURZ;EINHEIT_LANG;
3216;Rorschacherberg;Bevölkerung;Haushalte;null;97;Privathaushalte der ständigen Wohnbevölkerung [Anz.];2012;3068;Anz.;Anzahl;
3216;Rorschacherberg;Bevölkerung;Haushalte;null;97;Privathaushalte der ständigen Wohnbevölkerung [Anz.];2013;3044;Anz.;Anzahl;
3216;Rorschacherberg;Bevölkerung;Haushalte;null;97;Privathaushalte der ständigen Wohnbevölkerung [Anz.];2014;3117;Anz.;Anzahl;
3216;Rorschacherberg;Bevölkerung;Haushalte;null;97;Privathaushalte der ständigen Wohnbevölkerung [Anz.];2015;3157;Anz.;Anzahl;
3216;Rorschacherberg;Bevölkerung;Haushalte;null;97;Privathaushalte der ständigen Wohnbevölkerung [Anz.];2016;3116;Anz.;Anzahl;
3216;Rorschacherberg;Bevölkerung;Haushalte;null;97;Privathaushalte der ständigen Wohnbevölkerung [Anz.];2017;3153;Anz.;Anzahl;
3216;Rorschacherberg;Bevölkerung;Haushalte;null;97;Privathaushalte der ständigen Wohnbevölkerung [Anz.];2018;3216;Anz.;Anzahl;
3216;Rorschacherberg;Bevölkerung;Haushalte;null;97;Privathaushalte der ständigen Wohnbevölkerung [Anz.];2019;3273;Anz.;Anzahl;
3216;Rorschacherberg;Bevölkerung;Haushalte;null;97;Privathaushalte der ständigen Wohnbevölkerung [Anz.];2020;3319;Anz.;Anzahl;
3216;Rorschacherberg;Bevölkerung;Haushalte;null;97;Privathaushalte der ständigen Wohnbevölkerung [Anz.];2021;3384;Anz.;Anzahl;
3216;Rorschacherberg;Bevölkerung;Haushalte;null;97;Privathaushalte der ständigen Wohnbevölkerung [Anz.];2022;3415;Anz.;Anzahl;
3217;Steinach;Bevölkerung;Haushalte;null;97;Privathaushalte der ständigen Wohnbevölkerung [Anz.];2012;1475;Anz.;Anzahl;
3217;Steinach;Bevölkerung;Haushalte;null;97;Privathaushalte der ständigen Wohnbevölkerung [Anz.];2013;1537;Anz.;Anzahl;
3217;Steinach;Bevölkerung;Haushalte;null;97;Privathaushalte der ständigen Wohnbevölkerung [Anz.];2014;1544;Anz.;Anzahl;
3217;Steinach;Bevölkerung;Haushalte;null;97;Privathaushalte der ständigen Wohnbevölkerung [Anz.];2015;1592;Anz.;Anzahl;
3217;Steinach;Bevölkerung;Haushalte;null;97;Privathaushalte der ständigen Wohnbevölkerung [Anz.];2016;1593;Anz.;Anzahl;
3217;Steinach;Bevölkerung;Haushalte;null;97;Privathaushalte der ständigen Wohnbevölkerung [Anz.];2017;1605;Anz.;Anzahl;
3217;Steinach;Bevölkerung;Haushalte;null;97;Privathaushalte der ständigen Wohnbevölkerung [Anz.];2018;1608;Anz.;Anzahl;
3217;Steinach;Bevölkerung;Haushalte;null;97;Privathaushalte der ständigen Wohnbevölkerung [Anz.];2019;1597;Anz.;Anzahl;
3217;Steinach;Bevölkerung;Haushalte;null;97;Privathaushalte der ständigen Wohnbevölkerung [Anz.];2020;1591;Anz.;Anzahl;
3217;Steinach;Bevölkerung;Haushalte;null;97;Privathaushalte der ständigen Wohnbevölkerung [Anz.];2021;1583;Anz.;Anzahl;
3217;Steinach;Bevölkerung;Haushalte;null;97;Privathaushalte der ständigen Wohnbevölkerung [Anz.];2022;1595;Anz.;Anzahl;
3218;Tübach;Bevölkerung;Haushalte;null;97;Privathaushalte der ständigen Wohnbevölkerung [Anz.];2012;523;Anz.;Anzahl;
3218;Tübach;Bevölkerung;Haushalte;null;97;Privathaushalte der ständigen Wohnbevölkerung [Anz.];2013;541;Anz.;Anzahl;
3218;Tübach;Bevölkerung;Haushalte;null;97;Privathaushalte der ständigen Wohnbevölkerung [Anz.];2014;551;Anz.;Anzahl;
3218;Tübach;Bevölkerung;Haushalte;null;97;Privathaushalte der ständigen Wohnbevölkerung [Anz.];2015;548;Anz.;Anzahl;
3218;Tübach;Bevölkerung;Haushalte;null;97;Privathaushalte der ständigen Wohnbevölkerung [Anz.];2016;572;Anz.;Anzahl;
3218;Tübach;Bevölkerung;Haushalte;null;97;Privathaushalte der ständigen Wohnbevölkerung [Anz.];2017;570;Anz.;Anzahl;
3218;Tübach;Bevölkerung;Haushalte;null;97;Privathaushalte der ständigen Wohnbevölkerung [Anz.];2018;580;Anz.;Anzahl;
3218;Tübach;Bevölkerung;Haushalte;null;97;Privathaushalte der ständigen Wohnbevölkerung [Anz.];2019;573;Anz.;Anzahl;
3218;Tübach;Bevölkerung;Haushalte;null;97;Privathaushalte der ständigen Wohnbevölkerung [Anz.];2020;608;Anz.;Anzahl;
3218;Tübach;Bevölkerung;Haushalte;null;97;Privathaushalte der ständigen Wohnbevölkerung [Anz.];2021;653;Anz.;Anzahl;
3218;Tübach;Bevölkerung;Haushalte;null;97;Privathaushalte der ständigen Wohnbevölkerung [Anz.];2022;653;Anz.;Anzahl;
3219;Untereggen;Bevölkerung;Haushalte;null;97;Privathaushalte der ständigen Wohnbevölkerung [Anz.];2012;355;Anz.;Anzahl;
3219;Untereggen;Bevölkerung;Haushalte;null;97;Privathaushalte der ständigen Wohnbevölkerung [Anz.];2013;365;Anz.;Anzahl;
3219;Untereggen;Bevölkerung;Haushalte;null;97;Privathaushalte der ständigen Wohnbevölkerung [Anz.];2014;375;Anz.;Anzahl;
3219;Untereggen;Bevölkerung;Haushalte;null;97;Privathaushalte der ständigen Wohnbevölkerung [Anz.];2015;380;Anz.;Anzahl;
3219;Untereggen;Bevölkerung;Haushalte;null;97;Privathaushalte der ständigen Wohnbevölkerung [Anz.];2016;387;Anz.;Anzahl;
3219;Untereggen;Bevölkerung;Haushalte;null;97;Privathaushalte der ständigen Wohnbevölkerung [Anz.];2017;389;Anz.;Anzahl;
3219;Untereggen;Bevölkerung;Haushalte;null;97;Privathaushalte der ständigen Wohnbevölkerung [Anz.];2018;399;Anz.;Anzahl;
3219;Untereggen;Bevölkerung;Haushalte;null;97;Privathaushalte der ständigen Wohnbevölkerung [Anz.];2019;398;Anz.;Anzahl;
3219;Untereggen;Bevölkerung;Haushalte;null;97;Privathaushalte der ständigen Wohnbevölkerung [Anz.];2020;399;Anz.;Anzahl;
3219;Untereggen;Bevölkerung;Haushalte;null;97;Privathaushalte der ständigen Wohnbevölkerung [Anz.];2021;404;Anz.;Anzahl;
3219;Untereggen;Bevölkerung;Haushalte;null;97;Privathaushalte der ständigen Wohnbevölkerung [Anz.];2022;402;Anz.;Anzahl;
